,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
936,0.27594884236653644,0.00039395298567484067,0.02174695332845052,0.00010527061512156845,4,log2,325,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 325}",-2.992841148345658,-2.463307374445136,-2.1735296293131032,-2.5432260507012994,0.3392227266519359,1392
937,0.282201608022054,0.00031592643910338924,0.022164583206176758,0.0002120763303334142,4,log2,330,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 330}",-3.0062212141490177,-2.459066933747171,-2.176182082820292,-2.54715674357216,0.34453940348479595,1564
938,0.2858058611551921,0.0005639088925077593,0.022403955459594727,3.456164932321691e-05,4,log2,335,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 335}",-3.0005020411676044,-2.449688239807539,-2.1631410844814747,-2.5377771218188725,0.3474795737844002,1159
939,0.2895513375600179,0.0003401906101656747,0.02293546994527181,0.00019336019512238332,4,log2,340,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 340}",-2.9935390582013306,-2.4476223632707246,-2.1428033190125793,-2.5279882468282113,0.3519297571137735,821
940,0.29457831382751465,0.0003400364413603802,0.023060321807861328,0.000186552851347256,4,log2,345,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 345}",-2.987988245826069,-2.445516768543303,-2.1592729568661087,-2.5309259904118266,0.34366971442955485,980
941,0.2957029342651367,0.000148080907463987,0.023176908493041992,7.026704247271517e-05,4,log2,350,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 350}",-2.997799873338598,-2.443540358578278,-2.1535115211142917,-2.5316172510103887,0.3502607216163238,997
942,0.30168716112772626,0.0002811787288581584,0.023589452107747395,0.00012228376093586656,4,log2,355,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 355}",-2.987527456743434,-2.443085788802081,-2.165644790231748,-2.532086011925754,0.34138302942114496,1003
943,0.30624977747599286,0.00027807036883188593,0.02409982681274414,0.0003330359091401724,4,log2,360,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 360}",-2.9862416960414113,-2.437918411674542,-2.1633550110367112,-2.5291717062508883,0.3420828329686483,916
944,0.31003665924072266,0.0006237886673313071,0.024036963780721027,9.879477013687179e-05,4,log2,365,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 365}",-2.99891267625258,-2.443329697735826,-2.161831492399495,-2.5346912887959667,0.3477896225507608,1058
945,0.31384801864624023,0.0004479681867814949,0.02445046106974284,0.00019721452346940175,4,log2,370,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 370}",-3.008652383156431,-2.461245823644038,-2.1572749103935034,-2.5423910390646576,0.3522776459662572,1364
946,0.31775832176208496,0.0005506503376905011,0.024733940760294598,0.0001600369900402635,4,log2,375,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 375}",-2.9887301469644894,-2.465201274950043,-2.1537796156268154,-2.5359036791804495,0.344513879660637,1077
947,0.3220047156016032,0.0005976076132083899,0.02507948875427246,0.00020980482748716566,4,log2,380,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 380}",-2.9941988469658547,-2.4703948119313637,-2.1607160715188938,-2.541769910138704,0.3439904918499666,1342
948,0.3250906467437744,0.0002596303523060035,0.02508378028869629,7.758024797472662e-05,4,log2,385,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 385}",-2.9964816238516545,-2.463517117484055,-2.17241984202842,-2.5441395277880434,0.34121785303804525,1444
949,0.33060113588968915,0.0004799468183137615,0.025412559509277344,1.4332903256596696e-05,4,log2,390,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 390}",-2.990811662645972,-2.4596090645319553,-2.150053259872371,-2.533491329016766,0.3471912198512101,1032
950,0.3349486192067464,0.0003134404549004644,0.025841156641642254,0.00014696906296624715,4,log2,395,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 395}",-2.9996904309562082,-2.472432286587783,-2.1524020151899683,-2.5415082442446533,0.3493355891952383,1331
951,0.33865586916605633,0.0005194544058848509,0.02622246742248535,0.00014128884281791886,4,log2,400,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 400}",-3.004374096627774,-2.4728117233702114,-2.1632529985703206,-2.5468129395227685,0.34735026547985365,1529
952,0.3429399331410726,0.0010900902151906892,0.026448408762613933,0.00025100168822551536,4,log2,405,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 405}",-2.9919056382259606,-2.4703220046770107,-2.159050604566243,-2.5404260824897382,0.34360618258655945,1259
953,0.3478718598683675,0.0009145580551070657,0.026723066965738933,0.0001543860890430509,4,log2,410,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 410}",-2.995742932290021,-2.4594618569331548,-2.155099239502719,-2.5367680095752982,0.3475175156094206,1106
954,0.3522961934407552,0.001967374461127478,0.026789029439290363,0.00010610641711929015,4,log2,415,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 415}",-3.007164965962825,-2.4708967517608498,-2.159625135007621,-2.5458956175770986,0.35004720031179276,1491
955,0.3567347526550293,0.0012198772436796967,0.02788368860880534,0.0010077320813579372,4,log2,420,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 420}",-3.002229060080119,-2.460298116489847,-2.1672683326542406,-2.5432651697414017,0.3458829310906825,1393
956,0.3638211091359456,0.0016234396647903354,0.02774818738301595,0.00029901912441040866,4,log2,425,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 425}",-3.010484887419849,-2.4639509888928193,-2.1599575424792423,-2.5447978062639702,0.35190088285596616,1452
957,0.3638792037963867,0.002122471298036008,0.02789584795633952,0.00022573479239336938,4,log2,430,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 430}",-3.0080688111462024,-2.4684420848836264,-2.1621167418016047,-2.546209212610478,0.34970894614737846,1494
958,0.3696630795796712,0.0017795119945045704,0.028164386749267578,8.984321551373433e-05,4,log2,435,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 435}",-3.0055146494007006,-2.458701524474494,-2.1629479695698555,-2.5423880478150167,0.3490293475071605,1363
959,0.37346553802490234,0.0021270618080985117,0.028317372004191082,0.0002470410232547442,4,log2,440,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 440}",-3.0142934846501954,-2.458335245813483,-2.1708831002165967,-2.547837276893425,0.35008877856736464,1580
960,0.3761918544769287,0.0011125849082487818,0.028888702392578125,0.0005413470116269313,4,log2,445,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 445}",-3.010846540110222,-2.458379051036872,-2.1723308669261536,-2.5471854860244156,0.34803454877854717,1565
961,0.382460355758667,0.0004992397374983741,0.029025475184122723,0.00014700412605024666,4,log2,450,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 450}",-3.0087820989201433,-2.458477454931567,-2.1868451260335724,-2.5513682266284277,0.3419226213139591,1735
962,0.38599363962809247,0.0012676166514111122,0.02933661142985026,4.748794315315029e-05,4,log2,455,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 455}",-3.0089687852021116,-2.459785018761768,-2.1866459180710853,-2.5517999073449884,0.3419588466881015,1740
963,0.3903355598449707,0.0008714984083497822,0.02953815460205078,0.000136200669497434,4,log2,460,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 460}",-3.0003388068759613,-2.46566782072247,-2.1790428463515723,-2.548349824650001,0.3403517778451426,1597
964,0.3942079544067383,0.0018748983703724108,0.029851595560709637,0.00016782605762183673,4,log2,465,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 465}",-2.9959977239031375,-2.4770345596313685,-2.175292973602588,-2.5494417523790314,0.3389406761884934,1652
965,0.3978452682495117,0.0023005913652294173,0.030351638793945312,0.0005133713971856076,4,log2,470,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 470}",-2.9788815989286888,-2.4841710430458472,-2.169685731151506,-2.544246124375347,0.33307281451606197,1446
966,0.4045417308807373,0.0006720381027884115,0.030666430791219074,0.0001860256114680968,4,log2,475,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 475}",-2.97723467636586,-2.480567646956215,-2.1710420777697723,-2.542948133697282,0.3320693906924851,1378
967,0.40621153513590497,0.001767414121079462,0.030890146891276043,0.00020600067355313237,4,log2,480,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 480}",-2.984786514480366,-2.4731593061455395,-2.171395879318595,-2.5431138999815004,0.3357293704173875,1389
968,0.41264835993448895,0.0006604399584188878,0.03102731704711914,0.0001893717015823499,4,log2,485,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 485}",-2.9874048493508707,-2.471331107065668,-2.181586411951211,-2.54677412278925,0.33327123586193147,1527
969,0.41613252957661945,0.0025483244389317883,0.03133384386698405,0.00015986889724679118,4,log2,490,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 490}",-2.9722887611717574,-2.464739872704947,-2.1715849337623974,-2.536204522546367,0.3307688537732628,1090
970,0.41902899742126465,0.0020006305284464574,0.03152028719584147,0.00021686021799585166,4,log2,495,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 495}",-2.9659327937590176,-2.4738248265202785,-2.1712685111341044,-2.5370087104711336,0.32748229765213094,1119
971,0.42389734586079914,0.0003604960574032731,0.03201746940612793,0.00013676431756346087,4,log2,500,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 500}",-2.9645976401377934,-2.4710657429605694,-2.1683361659629306,-2.5346665163537643,0.3281685314955725,1057
972,0.004908243815104167,4.425703631473764e-05,0.002923170725504557,1.0209092342074588e-05,5,,1,"{'max_depth': 5, 'max_features': None, 'n_estimators': 1}",-3.8601820696547007,-2.7392746450242287,-4.952070983839027,-3.8505092328393187,0.9033962150673744,4494
973,0.006107807159423828,2.940001746933914e-05,0.002976099650065104,1.047656078514277e-05,5,,2,"{'max_depth': 5, 'max_features': None, 'n_estimators': 2}",-3.3958779969573594,-1.9084947686501494,-3.517070326523677,-2.9404810307103957,0.7313998582614194,4316
974,0.007201194763183594,5.115990885097058e-05,0.00305024782816569,1.4621278411960767e-05,5,,3,"{'max_depth': 5, 'max_features': None, 'n_estimators': 3}",-2.8416840558354566,-1.7186932857903214,-4.286532955219625,-2.948970098948468,1.0510575192819958,4328
975,0.008441766103108725,8.296814304479843e-05,0.003102382024129232,1.546885676649331e-05,5,,4,"{'max_depth': 5, 'max_features': None, 'n_estimators': 4}",-2.7707684542890534,-2.073962891828602,-3.636629262871328,-2.8271202029963276,0.6391990751368657,3876
976,0.00970602035522461,6.2281881784947e-05,0.0031905174255371094,7.176359626432615e-06,5,,5,"{'max_depth': 5, 'max_features': None, 'n_estimators': 5}",-2.62818039718675,-2.646401202622614,-3.3474339724476847,-2.8740051907523494,0.33484733630002184,4259
977,0.010830084482828775,0.00014571443642733516,0.0032220681508382163,4.354358524259798e-06,5,,6,"{'max_depth': 5, 'max_features': None, 'n_estimators': 6}",-2.193190597517658,-2.5362553960928857,-3.223741454080355,-2.6510624825636326,0.42848124604503085,2570
978,0.011991580327351889,4.800265986823173e-05,0.003268718719482422,2.9070124877567104e-06,5,,7,"{'max_depth': 5, 'max_features': None, 'n_estimators': 7}",-2.40832766040042,-2.406822432178708,-3.18208701166058,-2.6657457014132357,0.36510895901448187,2611
979,0.01316396395365397,3.7141469017594696e-05,0.0033339659372965493,2.2387096912291134e-05,5,,8,"{'max_depth': 5, 'max_features': None, 'n_estimators': 8}",-2.4583047916129,-2.63550771559509,-3.2877158476088253,-2.7938427849389385,0.35663536054833367,3480
980,0.01430209477742513,0.0001668090079113299,0.0034079551696777344,2.0900304450869195e-05,5,,9,"{'max_depth': 5, 'max_features': None, 'n_estimators': 9}",-2.4361142650119163,-2.6846843044516007,-3.6559713702529897,-2.9255899799055025,0.5263329096374956,4310
981,0.01552144686381022,0.00014549828992414552,0.0034468968709309897,1.8888142540792333e-05,5,,10,"{'max_depth': 5, 'max_features': None, 'n_estimators': 10}",-2.3381340122994305,-2.4433717713158583,-3.569301920077813,-2.7836025678977006,0.5572320584776663,3396
982,0.02153499921162923,0.000107645629090359,0.00373228391011556,1.8827856805458682e-05,5,,15,"{'max_depth': 5, 'max_features': None, 'n_estimators': 15}",-2.593879199069666,-2.48630576986677,-3.216387012762716,-2.7655239938997176,0.3218189004200034,3164
983,0.027678887049357098,0.00019612294862356432,0.004045168558756511,2.7114341515219853e-05,5,,20,"{'max_depth': 5, 'max_features': None, 'n_estimators': 20}",-2.6097568706072143,-2.5243673277534406,-3.194524381374985,-2.7762161932452134,0.29783569150288597,3346
984,0.033654371897379555,2.3738584432192554e-05,0.0043451786041259766,5.074116488494759e-05,5,,25,"{'max_depth': 5, 'max_features': None, 'n_estimators': 25}",-2.7225026878824536,-2.362399484388156,-3.0856386639286373,-2.723513612066416,0.295262023950904,2813
985,0.03974771499633789,0.00020905987937188254,0.004617611567179362,1.2235207457891852e-05,5,,30,"{'max_depth': 5, 'max_features': None, 'n_estimators': 30}",-2.7718882565833494,-2.3197218709467555,-3.057779797458699,-2.716463308329601,0.3038489969140103,2803
986,0.045829216639200844,0.00044948128157413933,0.004918257395426433,2.409194541858921e-05,5,,35,"{'max_depth': 5, 'max_features': None, 'n_estimators': 35}",-2.8665865291766175,-2.3569649966455852,-2.986722692847054,-2.7367580728897516,0.27299604396110233,2887
987,0.051717519760131836,0.00032648625038544986,0.005252997080485026,1.6461052875622592e-05,5,,40,"{'max_depth': 5, 'max_features': None, 'n_estimators': 40}",-2.9215212329466076,-2.492983670862678,-2.8783641052304816,-2.7642896696799224,0.19264967023735677,3151
988,0.057698329289754234,0.0005311107770685578,0.00551915168762207,4.8142058217378266e-05,5,,45,"{'max_depth': 5, 'max_features': None, 'n_estimators': 45}",-2.791140669621402,-2.542699511154895,-2.952911478382634,-2.762250553052977,0.16870969867539867,3110
989,0.06341099739074707,0.000344456845981292,0.005817413330078125,8.311409820528978e-05,5,,50,"{'max_depth': 5, 'max_features': None, 'n_estimators': 50}",-2.773882775531502,-2.526226378606924,-2.943500838356372,-2.7478699974982654,0.17134174847470435,2968
990,0.06987444559733073,0.00022781344022355297,0.006131649017333984,7.127319952068217e-05,5,,55,"{'max_depth': 5, 'max_features': None, 'n_estimators': 55}",-2.738497945180909,-2.4905352544100774,-2.877295418616545,-2.7021095394025103,0.15997696336363249,2701
991,0.07546178499857585,0.00040206630634140853,0.006509860356648763,0.00011926337180940332,5,,60,"{'max_depth': 5, 'max_features': None, 'n_estimators': 60}",-2.6791135672194613,-2.419681982255555,-2.7935755466861685,-2.6307903653870617,0.1564191980057829,2501
992,0.08188454310099284,0.0001949554939890416,0.006755431493123372,6.376863833204193e-05,5,,65,"{'max_depth': 5, 'max_features': None, 'n_estimators': 65}",-2.6995107445071187,-2.3821083825658973,-2.819638335016328,-2.6337524873631146,0.1845737903202614,2511
993,0.08755334218343098,0.0003883804909570129,0.00705258051554362,7.332584837193765e-05,5,,70,"{'max_depth': 5, 'max_features': None, 'n_estimators': 70}",-2.710850859958694,-2.377121830273593,-2.7749153097348227,-2.620962666655703,0.1743938617935942,2436
994,0.09370779991149902,0.0006850424515893063,0.007251183191935222,2.470698604060779e-05,5,,75,"{'max_depth': 5, 'max_features': None, 'n_estimators': 75}",-2.6269586727187373,-2.3709370110272228,-2.8153027146643703,-2.6043994661367766,0.18211151893540395,2322
995,0.09964235623677571,0.0005383419832852928,0.007527271906534831,8.439710878493315e-05,5,,80,"{'max_depth': 5, 'max_features': None, 'n_estimators': 80}",-2.635017845657867,-2.3634679916289185,-2.8523631577191417,-2.6169496650019757,0.19999910869927592,2420
996,0.10491029421488444,0.0005846828712421938,0.007785717646280925,3.05364057292857e-05,5,,85,"{'max_depth': 5, 'max_features': None, 'n_estimators': 85}",-2.6599928219674305,-2.4274753337342605,-2.861607436439004,-2.6496918640468983,0.1773833005110137,2567
997,0.11125477155049641,0.0006038960892401996,0.008041461308797201,2.540348437500896e-05,5,,90,"{'max_depth': 5, 'max_features': None, 'n_estimators': 90}",-2.724319515176219,-2.4539290596613963,-2.887812925016844,-2.6886871666181533,0.1789153437649003,2673
998,0.11748433113098145,0.0008033979035862275,0.008387486139933268,3.9114374630092436e-05,5,,95,"{'max_depth': 5, 'max_features': None, 'n_estimators': 95}",-2.7487496762432175,-2.4554438678348474,-2.8058903531911343,-2.6700279657564,0.15351659096250006,2639
999,0.123168150583903,0.0009150380478903626,0.008677085240681967,2.430570583803212e-05,5,,100,"{'max_depth': 5, 'max_features': None, 'n_estimators': 100}",-2.731119577859323,-2.458504449811216,-2.8198298921341287,-2.669817973268222,0.153747485316118,2628
1000,0.12934605280558267,0.0003662110064868509,0.008974393208821615,8.765470940698742e-05,5,,105,"{'max_depth': 5, 'max_features': None, 'n_estimators': 105}",-2.698241957303402,-2.45295397145075,-2.9040309211217656,-2.6850756166253062,0.1843865830734723,2668
1001,0.13553969065348306,0.0010124637902620007,0.009260018666585287,0.00010754489840000264,5,,110,"{'max_depth': 5, 'max_features': None, 'n_estimators': 110}",-2.7407587691840534,-2.47597022710853,-2.8473426390231276,-2.6880238784385706,0.15613048732661602,2671
1002,0.140959103902181,0.00046993006882610234,0.009500265121459961,6.763948115140295e-05,5,,115,"{'max_depth': 5, 'max_features': None, 'n_estimators': 115}",-2.7624986321683127,-2.4968526833350064,-2.8390621732355408,-2.6994711629129533,0.14664283174899806,2699
1003,0.14696685473124185,0.0012410031623425162,0.009848435719807943,0.00015251738356435263,5,,120,"{'max_depth': 5, 'max_features': None, 'n_estimators': 120}",-2.803635061549678,-2.5172674719957544,-2.827203649532538,-2.7160353943593236,0.1408791084711139,2801
1004,0.15380001068115234,0.0015239339219293255,0.010283152262369791,0.0001627848232492102,5,,125,"{'max_depth': 5, 'max_features': None, 'n_estimators': 125}",-2.8181674280868125,-2.533280277465242,-2.789091303923317,-2.7135130031584573,0.12799539524841533,2758
1005,0.15983128547668457,0.0012853906178270844,0.01054708162943522,0.00010987248601073145,5,,130,"{'max_depth': 5, 'max_features': None, 'n_estimators': 130}",-2.812877070935578,-2.5522479602190606,-2.782469303380992,-2.7158647781785437,0.11635865652170271,2800
1006,0.1661851406097412,0.00148506358282337,0.011019388834635416,0.00024101664337213203,5,,135,"{'max_depth': 5, 'max_features': None, 'n_estimators': 135}",-2.8034401801012803,-2.562708932633901,-2.7949757618744804,-2.720374958203221,0.11154025673300962,2811
1007,0.1724553108215332,0.0015556687991545813,0.011310815811157227,9.154797415808887e-05,5,,140,"{'max_depth': 5, 'max_features': None, 'n_estimators': 140}",-2.8173960644013936,-2.531327331765157,-2.8385008557766733,-2.7290747506477415,0.14009374078521317,2822
1008,0.1790290673573812,0.0012439434218384719,0.011520862579345703,4.1213095627161e-05,5,,145,"{'max_depth': 5, 'max_features': None, 'n_estimators': 145}",-2.776229719440112,-2.5366660865996007,-2.8372766101544307,-2.716724138731381,0.12973654668748183,2804
1009,0.18302098910013834,0.0011525075747629862,0.01170818010965983,3.185920148166689e-05,5,,150,"{'max_depth': 5, 'max_features': None, 'n_estimators': 150}",-2.7774277608559665,-2.5050534937750895,-2.8161351628029574,-2.699538805811338,0.1384267994037502,2700
1010,0.19026104609171549,0.0019784328850764323,0.012135982513427734,7.767495332150987e-05,5,,155,"{'max_depth': 5, 'max_features': None, 'n_estimators': 155}",-2.748196906242339,-2.4888569299005208,-2.8315662854481527,-2.6895400405303374,0.14592897020202472,2674
1011,0.19628214836120605,0.0019526624950741529,0.012406110763549805,0.0001497687495833589,5,,160,"{'max_depth': 5, 'max_features': None, 'n_estimators': 160}",-2.7238331098181825,-2.5191339654686753,-2.839889056416848,-2.6942853772345683,0.132604068484385,2681
1012,0.2020564079284668,0.0008272018642677155,0.01264333724975586,1.7841612752790171e-06,5,,165,"{'max_depth': 5, 'max_features': None, 'n_estimators': 165}",-2.765434586340438,-2.5401959888012984,-2.842489516026424,-2.7160400303893866,0.12825810115740074,2802
1013,0.20960172017415366,0.0020555324254966493,0.013087034225463867,4.358606375827918e-05,5,,170,"{'max_depth': 5, 'max_features': None, 'n_estimators': 170}",-2.7571088129095047,-2.5242212128832415,-2.8654166697740475,-2.7155822318555978,0.14235384938303444,2799
1014,0.2156834602355957,0.002468665923143402,0.013511101404825846,0.00017390782786548022,5,,175,"{'max_depth': 5, 'max_features': None, 'n_estimators': 175}",-2.782117694689288,-2.5450112541405097,-2.8470671401138485,-2.724732029647882,0.12981852840784577,2816
1015,0.22053774197896323,0.0017392914542250194,0.013564348220825195,0.00010628246370701209,5,,180,"{'max_depth': 5, 'max_features': None, 'n_estimators': 180}",-2.768117524153554,-2.569660326072468,-2.850512487373455,-2.729430112533159,0.11787570004111203,2823
1016,0.2258014678955078,0.002560267174618115,0.013771931330362955,3.986908703848032e-05,5,,185,"{'max_depth': 5, 'max_features': None, 'n_estimators': 185}",-2.7793044914337246,-2.571782218795088,-2.870307094567781,-2.7404646015988647,0.12492845457984743,2926
1017,0.23357065518697104,0.001178974326347498,0.014180739720662435,2.3542216670563035e-05,5,,190,"{'max_depth': 5, 'max_features': None, 'n_estimators': 190}",-2.7883719782391703,-2.5474763156407865,-2.859301600228323,-2.7317166313694266,0.13345691757697878,2839
1018,0.23884081840515137,0.0007845583492036794,0.014384905497233072,7.682169074698301e-05,5,,195,"{'max_depth': 5, 'max_features': None, 'n_estimators': 195}",-2.804363220354132,-2.5528197019028687,-2.859452473730135,-2.7388784653290457,0.13347185482375376,2912
1019,0.24474660555521646,0.0020812906628164514,0.014763514200846354,0.00010318527916441623,5,,200,"{'max_depth': 5, 'max_features': None, 'n_estimators': 200}",-2.8130792201124613,-2.548982281889837,-2.8305124875262115,-2.7308579965095032,0.1288023327415322,2825
1020,0.25113193194071454,0.0017905137333698634,0.015105644861857096,9.492939113855951e-05,5,,205,"{'max_depth': 5, 'max_features': None, 'n_estimators': 205}",-2.823713302187716,-2.553150472118143,-2.8478469128986412,-2.7415702290681665,0.13359668508441408,2929
1021,0.25815264383951825,0.0016386191050982472,0.015314102172851562,3.769778995024475e-05,5,,210,"{'max_depth': 5, 'max_features': None, 'n_estimators': 210}",-2.795107401892422,-2.5519706623153144,-2.8458718187257523,-2.7309832943111627,0.12826638508631902,2826
1022,0.2613664468129476,0.0011675182680550911,0.015467484792073568,2.033542613954646e-05,5,,215,"{'max_depth': 5, 'max_features': None, 'n_estimators': 215}",-2.7938994505774843,-2.553420039763974,-2.8549441931727033,-2.7340878945047202,0.13015956989300165,2872
1023,0.26830188433329266,0.0027333997935427463,0.015955527623494465,0.0001325539164846594,5,,220,"{'max_depth': 5, 'max_features': None, 'n_estimators': 220}",-2.768018897484741,-2.550539089025846,-2.853328063240951,-2.723962016583846,0.12747822635675377,2814
1024,0.2746616204579671,0.0021676806233113083,0.016179958979288738,6.38725504354071e-05,5,,225,"{'max_depth': 5, 'max_features': None, 'n_estimators': 225}",-2.7664439155418736,-2.5695123011656005,-2.8751509475310333,-2.737035721412836,0.12649737006349684,2888
1025,0.28034265836079914,0.0019111441491569518,0.016499916712443035,4.16763738655573e-05,5,,230,"{'max_depth': 5, 'max_features': None, 'n_estimators': 230}",-2.7715693809368847,-2.5863939968517524,-2.8578787746138183,-2.7386140508008183,0.11325645375992903,2910
1026,0.28655370076497394,0.0022927285140980896,0.01680477460225423,8.586607603846466e-05,5,,235,"{'max_depth': 5, 'max_features': None, 'n_estimators': 235}",-2.787237668453011,-2.583170013207097,-2.836854751494707,-2.7357541443849382,0.10977826605743095,2886
1027,0.2928462028503418,0.00213057390513374,0.017079512278238933,6.505124215220528e-05,5,,240,"{'max_depth': 5, 'max_features': None, 'n_estimators': 240}",-2.77964032904251,-2.592842105679119,-2.828377974386478,-2.733620136369369,0.10151413682237341,2861
1028,0.2999144395192464,0.0024184814504296134,0.01729138692220052,0.00014176002397483183,5,,245,"{'max_depth': 5, 'max_features': None, 'n_estimators': 245}",-2.7996299898496955,-2.6077218034717946,-2.8263773084835435,-2.7445763672683445,0.0973849183651593,2963
1029,0.3026302655537923,0.0014934499491741006,0.017404476801554363,6.860749794343856e-05,5,,250,"{'max_depth': 5, 'max_features': None, 'n_estimators': 250}",-2.8198672028119107,-2.6018528402214054,-2.8199607631371966,-2.7472269353901706,0.10279501559896305,2967
1030,0.31034104029337567,0.003014800442860973,0.017914851506551106,0.00013183625238630186,5,,255,"{'max_depth': 5, 'max_features': None, 'n_estimators': 255}",-2.8171940868218646,-2.621164519327877,-2.8016678476982175,-2.746675484615986,0.08897571890126697,2966
1031,0.31698139508565265,0.0013042490933053786,0.01824188232421875,0.00014689538604914105,5,,260,"{'max_depth': 5, 'max_features': None, 'n_estimators': 260}",-2.83218265872085,-2.631381711224822,-2.791493817044798,-2.751686062330157,0.08667467192666085,2992
1032,0.32253551483154297,0.0025149895545070974,0.018594900767008465,2.0002862530792902e-05,5,,265,"{'max_depth': 5, 'max_features': None, 'n_estimators': 265}",-2.825952563575259,-2.638611818388431,-2.793290991991854,-2.752618457985181,0.081710178756717,2994
1033,0.32970960934956867,0.0018253013580643914,0.01887027422587077,0.00020117558839497497,5,,270,"{'max_depth': 5, 'max_features': None, 'n_estimators': 270}",-2.833360855744918,-2.6399786922376327,-2.8046281639137978,-2.7593225706321163,0.08520020687628822,3047
1034,0.3360646565755208,0.0024150063822560254,0.019289493560791016,9.648325934149968e-05,5,,275,"{'max_depth': 5, 'max_features': None, 'n_estimators': 275}",-2.834587244552048,-2.6580517689888024,-2.8366237004423502,-2.7764209046610673,0.08370374741908714,3347
1035,0.34237249692281085,0.002430898235042513,0.019273042678833008,2.269197178858137e-05,5,,280,"{'max_depth': 5, 'max_features': None, 'n_estimators': 280}",-2.8459716204475773,-2.6416037300350794,-2.8362941849093395,-2.7746231784639988,0.09414189090551785,3301
1036,0.3455198605855306,0.002482668682598949,0.01948126157124837,3.3519839633768974e-05,5,,285,"{'max_depth': 5, 'max_features': None, 'n_estimators': 285}",-2.8415298148165276,-2.665014704593079,-2.849927319015812,-2.785490612808473,0.08525828547981806,3423
1037,0.353805939356486,0.0023829440565516762,0.02024102210998535,0.00019045371951883277,5,,290,"{'max_depth': 5, 'max_features': None, 'n_estimators': 290}",-2.827958732096028,-2.6718073856904474,-2.8487022800863766,-2.7828227992909507,0.07895522038250576,3391
1038,0.35951733589172363,0.0018345544300056942,0.020456234614054363,0.000133011121031697,5,,295,"{'max_depth': 5, 'max_features': None, 'n_estimators': 295}",-2.8304400164179193,-2.682048354432833,-2.8416629798858537,-2.784717116912202,0.07274221524916821,3410
1039,0.36604491869608563,0.002655620427026808,0.020593007405598957,8.721587851854338e-05,5,,300,"{'max_depth': 5, 'max_features': None, 'n_estimators': 300}",-2.8362059418573056,-2.6767059782239926,-2.842974329199675,-2.7852954164269907,0.0768340303673496,3421
1040,0.37316274642944336,0.0031112060531923364,0.02081123987833659,0.00010600207882937791,5,,305,"{'max_depth': 5, 'max_features': None, 'n_estimators': 305}",-2.825147958970397,-2.695759830308791,-2.8482454877738226,-2.78971775901767,0.06710411430333915,3466
1041,0.38008324305216473,0.002821612587743294,0.021125237147013348,7.76764982413924e-05,5,,310,"{'max_depth': 5, 'max_features': None, 'n_estimators': 310}",-2.8440330680197183,-2.6988102637809246,-2.852540071517284,-2.798461134439309,0.070549341099486,3534
1042,0.38253267606099445,0.000821976404351894,0.021202484766642254,3.412931402114555e-05,5,,315,"{'max_depth': 5, 'max_features': None, 'n_estimators': 315}",-2.853711452815286,-2.694072151583105,-2.850055521621123,-2.7992797086731716,0.07440794764839205,3537
