"","source_node","source_cluster","target_node","target_cluster","edge_values","edge_type"
"384","ARHGEF16","1","PSMB10","2",-0.0426809215110284,"Between cluster"
"385","ARHGEF16","1","PSMB5","2",0.0814296029685014,"Between cluster"
"386","ARHGEF16","1","PSMD5","2",0.223209157438768,"Between cluster"
"387","ARHGEF16","1","PSME1","2",0.122324428584896,"Between cluster"
"388","ARHGEF16","1","RIOK3","2",0.0138146497275894,"Between cluster"
"389","ARHGEF16","1","RIPK2","2",0.0866814372736002,"Between cluster"
"390","ARHGEF16","1","RNF103","2",0.235784950945402,"Between cluster"
"391","ARHGEF16","1","RNF128","2",0.300019216135032,"Between cluster"
"392","ARHGEF16","1","RNF43","2",0.534658679017291,"Between cluster"
"393","ARHGEF16","1","SETD7","2",-0.065224791883111,"Between cluster"
"394","ARHGEF16","1","SIAH2","2",-0.00961229646688479,"Between cluster"
"395","ARHGEF16","1","SLC27A2","2",0.387945759181148,"Between cluster"
"396","ARHGEF16","1","TAB3","2",0.0645843781473466,"Between cluster"
"397","ARHGEF16","1","TANK","2",-0.0214492956924716,"Between cluster"
"398","ARHGEF16","1","TRAF7","2",0.237388130242685,"Between cluster"
"399","ARHGEF16","1","TRIM56","2",0.142233176689506,"Between cluster"
"400","ARHGEF16","1","TYSND1","2",0.322906683091409,"Between cluster"
"401","ARHGEF16","1","UBC","2",0.170401162467686,"Between cluster"
"402","ARHGEF16","1","UBE2D1","2",0.0565333685829112,"Between cluster"
"403","ARHGEF16","1","USP3","2",0.250694369509155,"Between cluster"
"404","ARHGEF16","1","USP43","2",0.559511371808962,"Between cluster"
"405","ARHGEF16","1","ZC3H12A","2",0.305256533505397,"Between cluster"
"406","ARHGEF19","1","ACOT4","2",0.285934997058395,"Between cluster"
"407","ARHGEF19","1","AJUBA","2",0.168333761649852,"Between cluster"
"408","ARHGEF19","1","ALPK1","2",0.0652404648424738,"Between cluster"
"409","ARHGEF19","1","ASCC2","2",0.0960173794996343,"Between cluster"
"410","ARHGEF19","1","CRAT","2",-0.0736142769743474,"Between cluster"
"411","ARHGEF19","1","CROT","2",-0.00499017978296243,"Between cluster"
"412","ARHGEF19","1","DPY30","2",0.275924357790389,"Between cluster"
"413","ARHGEF19","1","DVL1","2",0.24141628192609,"Between cluster"
"414","ARHGEF19","1","EGLN3","2",0.182765194660335,"Between cluster"
"415","ARHGEF19","1","HDAC6","2",0.0429492211602031,"Between cluster"
"416","ARHGEF19","1","IDH1","2",0.118351511502097,"Between cluster"
"417","ARHGEF19","1","IRF3","2",0.22519220385453,"Between cluster"
"418","ARHGEF19","1","KDM2A","2",0.293982523437766,"Between cluster"
"419","ARHGEF19","1","LGR4","2",0.106023328296337,"Between cluster"
"420","ARHGEF19","1","MYCBP2","2",-0.0822283028987562,"Between cluster"
"421","ARHGEF19","1","N4BP1","2",0.157677913108485,"Between cluster"
"422","ARHGEF19","1","NBR1","2",0.0288537516837556,"Between cluster"
"423","ARHGEF19","1","NF1","2",0.0172655102644345,"Between cluster"
"424","ARHGEF19","1","NOD1","2",0.160052535616217,"Between cluster"
"425","ARHGEF19","1","OTUB2","2",0.150357144094637,"Between cluster"
"426","ARHGEF19","1","OTUD7B","2",0.0587138176259015,"Between cluster"
"427","ARHGEF19","1","PEX13","2",0.154476827315886,"Between cluster"
"428","ARHGEF19","1","PHYH","2",-0.0663302403776273,"Between cluster"
"429","ARHGEF19","1","PSMB10","2",0.0145836663358862,"Between cluster"
"430","ARHGEF19","1","PSMB5","2",-0.00298050513281717,"Between cluster"
"431","ARHGEF19","1","PSMD5","2",0.163991797984343,"Between cluster"
"432","ARHGEF19","1","PSME1","2",0.170680424461748,"Between cluster"
"433","ARHGEF19","1","RIOK3","2",0.0625312401747825,"Between cluster"
"434","ARHGEF19","1","RIPK2","2",-0.00606341559667548,"Between cluster"
"435","ARHGEF19","1","RNF103","2",0.0535723244097222,"Between cluster"
"436","ARHGEF19","1","RNF128","2",0.0343555386359589,"Between cluster"
"437","ARHGEF19","1","RNF43","2",0.255861780705402,"Between cluster"
"438","ARHGEF19","1","SETD7","2",-0.0726455719811976,"Between cluster"
"439","ARHGEF19","1","SIAH2","2",0.072846094292463,"Between cluster"
"440","ARHGEF19","1","SLC27A2","2",0.172619645741312,"Between cluster"
"441","ARHGEF19","1","TAB3","2",-0.00377633237660583,"Between cluster"
"442","ARHGEF19","1","TANK","2",-0.0496748306069324,"Between cluster"
"443","ARHGEF19","1","TRAF7","2",0.194378648604099,"Between cluster"
"444","ARHGEF19","1","TRIM56","2",0.0738296978368104,"Between cluster"
"445","ARHGEF19","1","TYSND1","2",0.199633652175723,"Between cluster"
"446","ARHGEF19","1","UBC","2",0.0864034518788322,"Between cluster"
"447","ARHGEF19","1","UBE2D1","2",-0.000983388327940476,"Between cluster"
"448","ARHGEF19","1","USP3","2",0.105671191495683,"Between cluster"
"449","ARHGEF19","1","USP43","2",0.265455599467116,"Between cluster"
"450","ARHGEF19","1","ZC3H12A","2",0.171795006877657,"Between cluster"
"451","ARHGEF3","1","ACOT4","2",0.166740042010781,"Between cluster"
"452","ARHGEF3","1","AJUBA","2",-0.0480685521933898,"Between cluster"
"453","ARHGEF3","1","ALPK1","2",0.0842027520195423,"Between cluster"
"454","ARHGEF3","1","ASCC2","2",0.116272633045115,"Between cluster"
"455","ARHGEF3","1","CRAT","2",-0.132376512753434,"Between cluster"
"456","ARHGEF3","1","CROT","2",0.00770299335246019,"Between cluster"
"457","ARHGEF3","1","DPY30","2",0.0270911623179648,"Between cluster"
"458","ARHGEF3","1","DVL1","2",0.0214181861608576,"Between cluster"
"459","ARHGEF3","1","EGLN3","2",0.136625315057988,"Between cluster"
"460","ARHGEF3","1","HDAC6","2",0.053792184255289,"Between cluster"
"461","ARHGEF3","1","IDH1","2",0.145176025487154,"Between cluster"
"462","ARHGEF3","1","IRF3","2",0.186462408074885,"Between cluster"
"463","ARHGEF3","1","KDM2A","2",0.1706587767758,"Between cluster"
"464","ARHGEF3","1","LGR4","2",0.00576028865168837,"Between cluster"
"465","ARHGEF3","1","MYCBP2","2",0.0542924062246697,"Between cluster"
"466","ARHGEF3","1","N4BP1","2",0.142549598611716,"Between cluster"
"467","ARHGEF3","1","NBR1","2",0.046001113567355,"Between cluster"
"468","ARHGEF3","1","NF1","2",0.0354477993788811,"Between cluster"
"469","ARHGEF3","1","NOD1","2",0.126312855054612,"Between cluster"
"470","ARHGEF3","1","OTUB2","2",0.115645018959382,"Between cluster"
"471","ARHGEF3","1","OTUD7B","2",0.0124188421953966,"Between cluster"
"472","ARHGEF3","1","PEX13","2",0.0919961900669923,"Between cluster"
"473","ARHGEF3","1","PHYH","2",-0.0572814180781299,"Between cluster"
"474","ARHGEF3","1","PSMB10","2",0.129366539130141,"Between cluster"
"475","ARHGEF3","1","PSMB5","2",-0.112378029127227,"Between cluster"
"476","ARHGEF3","1","PSMD5","2",0.0525622816711934,"Between cluster"
"477","ARHGEF3","1","PSME1","2",0.196917995017993,"Between cluster"
"478","ARHGEF3","1","RIOK3","2",0.0410800451398121,"Between cluster"
"479","ARHGEF3","1","RIPK2","2",-0.00412200218912211,"Between cluster"
"480","ARHGEF3","1","RNF103","2",0.119792002381843,"Between cluster"
"481","ARHGEF3","1","RNF128","2",0.0766758545241462,"Between cluster"
"482","ARHGEF3","1","RNF43","2",0.271594293827483,"Between cluster"
"483","ARHGEF3","1","SETD7","2",-0.0328534410081107,"Between cluster"
"484","ARHGEF3","1","SIAH2","2",0.0614267978301624,"Between cluster"
"485","ARHGEF3","1","SLC27A2","2",0.139586187058052,"Between cluster"
"486","ARHGEF3","1","TAB3","2",0.195357120813794,"Between cluster"
"487","ARHGEF3","1","TANK","2",-0.000693093677525202,"Between cluster"
"488","ARHGEF3","1","TRAF7","2",0.11992805143345,"Between cluster"
"489","ARHGEF3","1","TRIM56","2",0.0686147783209672,"Between cluster"
"490","ARHGEF3","1","TYSND1","2",0.140627447077801,"Between cluster"
"491","ARHGEF3","1","UBC","2",0.0954763445394829,"Between cluster"
"492","ARHGEF3","1","UBE2D1","2",0.121093512841608,"Between cluster"
"493","ARHGEF3","1","USP3","2",0.129531664266784,"Between cluster"
"494","ARHGEF3","1","USP43","2",0.0978820897745541,"Between cluster"
"495","ARHGEF3","1","ZC3H12A","2",0.15685949395881,"Between cluster"
"496","ARHGEF5","1","ACOT4","2",0.38709968100355,"Between cluster"
"497","ARHGEF5","1","AJUBA","2",0.435434959568047,"Between cluster"
"498","ARHGEF5","1","ALPK1","2",0.146368269405488,"Between cluster"
"499","ARHGEF5","1","ASCC2","2",-0.00327241927065785,"Between cluster"
"500","ARHGEF5","1","CRAT","2",-0.000600055624832521,"Between cluster"
"501","ARHGEF5","1","CROT","2",0.114445908466009,"Between cluster"
"502","ARHGEF5","1","DPY30","2",0.193596358835287,"Between cluster"
"503","ARHGEF5","1","DVL1","2",0.253056261292001,"Between cluster"
"504","ARHGEF5","1","EGLN3","2",0.320601564722278,"Between cluster"
"505","ARHGEF5","1","HDAC6","2",-0.171825072609779,"Between cluster"
"506","ARHGEF5","1","IDH1","2",0.381640077571634,"Between cluster"
"507","ARHGEF5","1","IRF3","2",0.201980016769232,"Between cluster"
"508","ARHGEF5","1","KDM2A","2",0.238022426797852,"Between cluster"
"509","ARHGEF5","1","LGR4","2",0.348013958247458,"Between cluster"
"510","ARHGEF5","1","MYCBP2","2",-0.24291607126151,"Between cluster"
"511","ARHGEF5","1","N4BP1","2",0.163787272011306,"Between cluster"
"512","ARHGEF5","1","NBR1","2",0.165947146654279,"Between cluster"
"513","ARHGEF5","1","NF1","2",0.0821524713977933,"Between cluster"
"514","ARHGEF5","1","NOD1","2",0.0244935210069184,"Between cluster"
"515","ARHGEF5","1","OTUB2","2",0.319340310491419,"Between cluster"
"516","ARHGEF5","1","OTUD7B","2",0.162830936823759,"Between cluster"
"517","ARHGEF5","1","PEX13","2",0.380235556079058,"Between cluster"
"518","ARHGEF5","1","PHYH","2",0.03732543359986,"Between cluster"
"519","ARHGEF5","1","PSMB10","2",-0.0370496228128014,"Between cluster"
"520","ARHGEF5","1","PSMB5","2",-0.00169411361871406,"Between cluster"
"521","ARHGEF5","1","PSMD5","2",0.234657405919002,"Between cluster"
"522","ARHGEF5","1","PSME1","2",0.134431077989915,"Between cluster"
"523","ARHGEF5","1","RIOK3","2",0.0838621292379853,"Between cluster"
"524","ARHGEF5","1","RIPK2","2",0.197448512104192,"Between cluster"
"525","ARHGEF5","1","RNF103","2",0.252092629830212,"Between cluster"
"526","ARHGEF5","1","RNF128","2",0.44463559786459,"Between cluster"
"527","ARHGEF5","1","RNF43","2",0.482916683783097,"Between cluster"
"528","ARHGEF5","1","SETD7","2",-0.0122034536148153,"Between cluster"
"529","ARHGEF5","1","SIAH2","2",-0.0651114856498327,"Between cluster"
"530","ARHGEF5","1","SLC27A2","2",0.276877446243838,"Between cluster"
"531","ARHGEF5","1","TAB3","2",0.17199651492537,"Between cluster"
"532","ARHGEF5","1","TANK","2",0.0969437892838543,"Between cluster"
"533","ARHGEF5","1","TRAF7","2",0.137115534989571,"Between cluster"
"534","ARHGEF5","1","TRIM56","2",0.170343721477773,"Between cluster"
"535","ARHGEF5","1","TYSND1","2",0.254526931847571,"Between cluster"
"536","ARHGEF5","1","UBC","2",0.351894822367999,"Between cluster"
"537","ARHGEF5","1","UBE2D1","2",0.178937237278607,"Between cluster"
"538","ARHGEF5","1","USP3","2",0.139221298775547,"Between cluster"
"539","ARHGEF5","1","USP43","2",0.582607180622242,"Between cluster"
"540","ARHGEF5","1","ZC3H12A","2",0.409518746224751,"Between cluster"
"541","ARPC1A","1","ACOT4","2",-0.0189996219965901,"Between cluster"
"542","ARPC1A","1","AJUBA","2",0.206106210841257,"Between cluster"
"543","ARPC1A","1","ALPK1","2",-0.206305060040925,"Between cluster"
"544","ARPC1A","1","ASCC2","2",-0.0975475791757691,"Between cluster"
"545","ARPC1A","1","CRAT","2",0.206276500823656,"Between cluster"
"546","ARPC1A","1","CROT","2",0.287300576676937,"Between cluster"
"547","ARPC1A","1","DPY30","2",0.104736622726111,"Between cluster"
"548","ARPC1A","1","DVL1","2",0.119812652718403,"Between cluster"
"549","ARPC1A","1","EGLN3","2",0.119586347285554,"Between cluster"
"550","ARPC1A","1","HDAC6","2",-0.349286115068627,"Between cluster"
"551","ARPC1A","1","IDH1","2",0.146313885793927,"Between cluster"
"552","ARPC1A","1","IRF3","2",-0.262623513671438,"Between cluster"
"553","ARPC1A","1","KDM2A","2",-0.261275371193086,"Between cluster"
"554","ARPC1A","1","LGR4","2",0.208053198353763,"Between cluster"
"555","ARPC1A","1","MYCBP2","2",-0.383773354353054,"Between cluster"
"556","ARPC1A","1","N4BP1","2",-0.137275112944158,"Between cluster"
"557","ARPC1A","1","NBR1","2",0.0900621375503482,"Between cluster"
"558","ARPC1A","1","NF1","2",-0.0142887069082915,"Between cluster"
"559","ARPC1A","1","NOD1","2",-0.169941584698292,"Between cluster"
"560","ARPC1A","1","OTUB2","2",0.188453601539105,"Between cluster"
"561","ARPC1A","1","OTUD7B","2",0.261273983750139,"Between cluster"
"562","ARPC1A","1","PEX13","2",0.143102237066678,"Between cluster"
"563","ARPC1A","1","PHYH","2",0.154354870804258,"Between cluster"
"564","ARPC1A","1","PSMB10","2",-0.243909709926995,"Between cluster"
"565","ARPC1A","1","PSMB5","2",0.32449944853351,"Between cluster"
"566","ARPC1A","1","PSMD5","2",0.136549871681252,"Between cluster"
"567","ARPC1A","1","PSME1","2",-0.257966476202475,"Between cluster"
"568","ARPC1A","1","RIOK3","2",-0.0717818872095463,"Between cluster"
"569","ARPC1A","1","RIPK2","2",-0.0390644521221104,"Between cluster"
"570","ARPC1A","1","RNF103","2",-0.130198141056982,"Between cluster"
"571","ARPC1A","1","RNF128","2",0.271748088203723,"Between cluster"
"572","ARPC1A","1","RNF43","2",0.00583500645483778,"Between cluster"
"573","ARPC1A","1","SETD7","2",0.0540108657922047,"Between cluster"
"574","ARPC1A","1","SIAH2","2",-0.320532653291094,"Between cluster"
"575","ARPC1A","1","SLC27A2","2",-0.173686226438582,"Between cluster"
"576","ARPC1A","1","TAB3","2",-0.0320708982682041,"Between cluster"
"577","ARPC1A","1","TANK","2",-0.0800918982668491,"Between cluster"
"578","ARPC1A","1","TRAF7","2",-0.0966767759283332,"Between cluster"
"579","ARPC1A","1","TRIM56","2",0.0746027876534684,"Between cluster"
"580","ARPC1A","1","TYSND1","2",-0.122545061749098,"Between cluster"
"581","ARPC1A","1","UBC","2",0.219742342341361,"Between cluster"
"582","ARPC1A","1","UBE2D1","2",-0.0472204759278955,"Between cluster"
"583","ARPC1A","1","USP3","2",-0.209755711352507,"Between cluster"
"584","ARPC1A","1","USP43","2",0.0348171777375273,"Between cluster"
"585","ARPC1A","1","ZC3H12A","2",-0.0425060099854495,"Between cluster"
"586","ARPC5L","1","ACOT4","2",0.202262238144614,"Between cluster"
"587","ARPC5L","1","AJUBA","2",-0.0445239060490093,"Between cluster"
"588","ARPC5L","1","ALPK1","2",0.0608476133074644,"Between cluster"
"589","ARPC5L","1","ASCC2","2",0.0797719687455522,"Between cluster"
"590","ARPC5L","1","CRAT","2",-0.129749776033027,"Between cluster"
"591","ARPC5L","1","CROT","2",0.0160304641408989,"Between cluster"
"592","ARPC5L","1","DPY30","2",0.139826085982434,"Between cluster"
"593","ARPC5L","1","DVL1","2",0.0930334155299499,"Between cluster"
"594","ARPC5L","1","EGLN3","2",-0.018542819788898,"Between cluster"
"595","ARPC5L","1","HDAC6","2",-0.114205765847754,"Between cluster"
"596","ARPC5L","1","IDH1","2",-0.0765967902204888,"Between cluster"
"597","ARPC5L","1","IRF3","2",0.24516929217279,"Between cluster"
"598","ARPC5L","1","KDM2A","2",0.265310249827538,"Between cluster"
"599","ARPC5L","1","LGR4","2",-0.103253004355827,"Between cluster"
"600","ARPC5L","1","MYCBP2","2",0.0926632971112371,"Between cluster"
"601","ARPC5L","1","N4BP1","2",0.182526591083543,"Between cluster"
"602","ARPC5L","1","NBR1","2",-0.124154451046052,"Between cluster"
"603","ARPC5L","1","NF1","2",-0.0587296686303003,"Between cluster"
"604","ARPC5L","1","NOD1","2",0.0575796705116952,"Between cluster"
"605","ARPC5L","1","OTUB2","2",-0.0500311863372209,"Between cluster"
"606","ARPC5L","1","OTUD7B","2",0.0412594068267743,"Between cluster"
"607","ARPC5L","1","PEX13","2",0.142969938929842,"Between cluster"
"608","ARPC5L","1","PHYH","2",-0.150272194819748,"Between cluster"
"609","ARPC5L","1","PSMB10","2",0.216406103398534,"Between cluster"
"610","ARPC5L","1","PSMB5","2",-0.0672795820180954,"Between cluster"
"611","ARPC5L","1","PSMD5","2",0.282905913724024,"Between cluster"
"612","ARPC5L","1","PSME1","2",0.18175774904983,"Between cluster"
"613","ARPC5L","1","RIOK3","2",0.0828597541085808,"Between cluster"
"614","ARPC5L","1","RIPK2","2",0.100925197049723,"Between cluster"
"615","ARPC5L","1","RNF103","2",0.0177131067295914,"Between cluster"
"616","ARPC5L","1","RNF128","2",-0.0561297578688681,"Between cluster"
"617","ARPC5L","1","RNF43","2",0.177692325743584,"Between cluster"
"618","ARPC5L","1","SETD7","2",0.0767022996529732,"Between cluster"
"619","ARPC5L","1","SIAH2","2",0.170644138056925,"Between cluster"
"620","ARPC5L","1","SLC27A2","2",0.100233211459599,"Between cluster"
"621","ARPC5L","1","TAB3","2",0.13313144563397,"Between cluster"
"622","ARPC5L","1","TANK","2",0.00553118007038809,"Between cluster"
"623","ARPC5L","1","TRAF7","2",0.180088802540718,"Between cluster"
"624","ARPC5L","1","TRIM56","2",0.0836513305973714,"Between cluster"
"625","ARPC5L","1","TYSND1","2",0.165748206879431,"Between cluster"
"626","ARPC5L","1","UBC","2",0.0592997270237175,"Between cluster"
"627","ARPC5L","1","UBE2D1","2",0.0201230139866803,"Between cluster"
"628","ARPC5L","1","USP3","2",0.1859959554165,"Between cluster"
"629","ARPC5L","1","USP43","2",0.132947456051794,"Between cluster"
"630","ARPC5L","1","ZC3H12A","2",0.19538555680741,"Between cluster"
"631","BAIAP2","1","ACOT4","2",0.212412192041798,"Between cluster"
"632","BAIAP2","1","AJUBA","2",0.436778555596177,"Between cluster"
"633","BAIAP2","1","ALPK1","2",-0.0433588639535095,"Between cluster"
"634","BAIAP2","1","ASCC2","2",0.0539519769122726,"Between cluster"
"635","BAIAP2","1","CRAT","2",0.108173641504002,"Between cluster"
"636","BAIAP2","1","CROT","2",0.134417539069687,"Between cluster"
"637","BAIAP2","1","DPY30","2",0.186364538548395,"Between cluster"
"638","BAIAP2","1","DVL1","2",0.377485800613319,"Between cluster"
"639","BAIAP2","1","EGLN3","2",0.265688409815254,"Between cluster"
"640","BAIAP2","1","HDAC6","2",-0.108617649384822,"Between cluster"
"641","BAIAP2","1","IDH1","2",0.198681520253953,"Between cluster"
"642","BAIAP2","1","IRF3","2",0.0513624393006336,"Between cluster"
"643","BAIAP2","1","KDM2A","2",0.103763308525266,"Between cluster"
"644","BAIAP2","1","LGR4","2",0.221418491768155,"Between cluster"
"645","BAIAP2","1","MYCBP2","2",-0.273962049470547,"Between cluster"
"646","BAIAP2","1","N4BP1","2",0.121120081307037,"Between cluster"
"647","BAIAP2","1","NBR1","2",0.141346350963172,"Between cluster"
"648","BAIAP2","1","NF1","2",0.0988868275700568,"Between cluster"
"649","BAIAP2","1","NOD1","2",0.00845006330483,"Between cluster"
"650","BAIAP2","1","OTUB2","2",0.279416892236776,"Between cluster"
"651","BAIAP2","1","OTUD7B","2",0.222637574943027,"Between cluster"
"652","BAIAP2","1","PEX13","2",0.229020150475438,"Between cluster"
"653","BAIAP2","1","PHYH","2",-0.0399934552690317,"Between cluster"
"654","BAIAP2","1","PSMB10","2",-0.108774471907899,"Between cluster"
"655","BAIAP2","1","PSMB5","2",0.176075693978086,"Between cluster"
"656","BAIAP2","1","PSMD5","2",0.245520190445214,"Between cluster"
"657","BAIAP2","1","PSME1","2",-0.0665333890625465,"Between cluster"
"658","BAIAP2","1","RIOK3","2",0.0388642254323429,"Between cluster"
"659","BAIAP2","1","RIPK2","2",0.105245412735583,"Between cluster"
